total_decision_steps,total_minutes,final_metrics,moe_cumulative_reward,propagation_factor,scenario,scenario_name,scenario_path,ignition_pos,sim_seed,delta_moe_total,fire_detection_delay_minutes,response_time_seconds
10,100.0,"{'burnt_area_m2': 397800.0, 'fire_cost_eur': 57027.6, 'casualties': 203.0, 'emissions_tonnes': 101.84}",0.9985423187437241,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69981.24460280128, 68817.63323586341)",115865,-0.001015492453950273,60.0,3600.0
65,650.0,"{'burnt_area_m2': 6846725.0, 'fire_cost_eur': 844132.8, 'casualties': 3014.0, 'emissions_tonnes': 1507.38}",-0.024221133308627296,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71756.24460280128, 69807.6332358648)",655005,-1.0234905879193696,60.0,3600.0
13,130.0,"{'burnt_area_m2': 787925.0, 'fire_cost_eur': 104720.0, 'casualties': 374.0, 'emissions_tonnes': 187.0}",0.9971642094193646,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71941.24460280314, 70737.63323586341)",98103,-0.0020038681903667976,60.0,3600.0
22,220.0,"{'burnt_area_m2': 7084625.0, 'fire_cost_eur': 1500935501.5, 'casualties': 17820.0, 'emissions_tonnes': 17407.56}",-0.06946841224262434,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68401.24460280314, 71232.63323586294)",317704,-1.0673134880657273,60.0,3600.0
23,230.0,"{'burnt_area_m2': 7337100.0, 'fire_cost_eur': 849570.4, 'casualties': 3034.0, 'emissions_tonnes': 1517.09}",-0.025605417359151783,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71976.24460280128, 67802.63323586434)",754151,-1.024091577181908,60.0,3600.0
36,360.0,"{'burnt_area_m2': 12876600.0, 'fire_cost_eur': 1488216.8, 'casualties': 5315.0, 'emissions_tonnes': 2657.53}",-0.04491996149770194,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71351.24460280128, 68552.63323586294)",159975,-1.0438886052732603,60.0,3600.0
67,670.0,"{'burnt_area_m2': 5815050.0, 'fire_cost_eur': 27985641.2, 'casualties': 2899.0, 'emissions_tonnes': 1477.14}",-0.021264867662002307,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70646.24460280314, 69472.63323586294)",860890,-1.0203075740319916,60.0,3600.0
32,320.0,"{'burnt_area_m2': 3352150.0, 'fire_cost_eur': 418252.8, 'casualties': 1493.0, 'emissions_tonnes': 746.88}",0.9881099976198727,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68111.24460280314, 68037.63323586388)",194826,-0.010661455215668747,60.0,3600.0
9,90.0,"{'burnt_area_m2': 481275.0, 'fire_cost_eur': 65402.4, 'casualties': 233.0, 'emissions_tonnes': 116.79}",0.9982591709537818,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70571.24460280128, 68227.63323586388)",213741,-0.0011393951863134522,60.0,3600.0
33,330.0,"{'burnt_area_m2': 11790850.0, 'fire_cost_eur': 1360629.2, 'casualties': 4859.0, 'emissions_tonnes': 2429.7}",-0.04111864975158375,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71771.24460280314, 68437.63323586294)",60331,-1.0393941553834756,60.0,3600.0
13,130.0,"{'burnt_area_m2': 773825.0, 'fire_cost_eur': 103978.0, 'casualties': 371.0, 'emissions_tonnes': 185.68}",0.9972080168543336,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68676.24460280128, 67682.63323586341)",25536,-0.0021956113015647594,60.0,3600.0
38,380.0,"{'burnt_area_m2': 6080825.0, 'fire_cost_eur': 728814.8, 'casualties': 2602.0, 'emissions_tonnes': 1301.46}",-0.02137821176743049,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70936.24460280128, 68282.63323586341)",342002,-1.0205387717194379,60.0,3600.0
10,100.0,"{'burnt_area_m2': 478775.0, 'fire_cost_eur': 66074.4, 'casualties': 235.0, 'emissions_tonnes': 117.99}",0.998262095198379,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70111.24460280128, 68612.63323586388)",701576,-0.0012221735024589009,60.0,3600.0
26,260.0,"{'burnt_area_m2': 8451175.0, 'fire_cost_eur': 979204.8, 'casualties': 3497.0, 'emissions_tonnes': 1748.58}",-0.02949746518474805,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71496.24460280128, 67817.63323586388)",184110,-1.0273354429597479,60.0,3600.0
15,150.0,"{'burnt_area_m2': 775750.0, 'fire_cost_eur': 105568.4, 'casualties': 377.0, 'emissions_tonnes': 188.52}",0.9971923081508983,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70246.24460280314, 69077.63323586388)",468021,-0.002196654055185543,60.0,3600.0
14,140.0,"{'burnt_area_m2': 676575.0, 'fire_cost_eur': 94620.4, 'casualties': 337.0, 'emissions_tonnes': 168.97}",0.9975357498544025,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70376.24460280314, 69077.63323586388)",452314,-0.0019301628509972302,60.0,3600.0
37,370.0,"{'burnt_area_m2': 14937550.0, 'fire_cost_eur': 47970143.6, 'casualties': 6605.0, 'emissions_tonnes': 3349.18}",-0.05304350819125714,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71661.24460280314, 68632.63323586248)",570718,-1.0513822195406153,60.0,3600.0
14,140.0,"{'burnt_area_m2': 1253475.0, 'fire_cost_eur': 159392.8, 'casualties': 569.0, 'emissions_tonnes': 284.63}",0.9955348258978746,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69086.24460280128, 67737.63323586341)",389873,-0.0030938770003461347,60.0,3600.0
14,140.0,"{'burnt_area_m2': 858150.0, 'fire_cost_eur': 113481.2, 'casualties': 405.0, 'emissions_tonnes': 202.65}",0.9969153473679628,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69766.24460280314, 67472.63323586388)",827055,-0.0021227668398311472,60.0,3600.0
26,260.0,"{'burnt_area_m2': 4792000.0, 'fire_cost_eur': 568173.2, 'casualties': 2029.0, 'emissions_tonnes': 1014.6}",-0.01680819991831861,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70816.24460280128, 67592.63323586388)",266849,-1.0160326105985198,60.0,3600.0
10,100.0,"{'burnt_area_m2': 498775.0, 'fire_cost_eur': 70506.8, 'casualties': 246.0, 'emissions_tonnes': 193.84}",0.9980533942569936,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67186.24460280128, 67652.63323586248)",824311,-0.0014868440345887635,60.0,3600.0
12,120.0,"{'burnt_area_m2': 408100.0, 'fire_cost_eur': 159059196.4, 'casualties': 1799.0, 'emissions_tonnes': 1086.05}",0.995100921818556,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70571.24460280128, 70337.63323586388)",289663,-0.0036086801338085506,60.0,3600.0
65,650.0,"{'burnt_area_m2': 17868025.0, 'fire_cost_eur': 578082331.0, 'casualties': 13184.0, 'emissions_tonnes': 7464.74}",-0.0751224755885479,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71531.24460280314, 69822.63323586294)",951163,-1.0742987475714674,60.0,3600.0
39,390.0,"{'burnt_area_m2': 5708825.0, 'fire_cost_eur': 687710.8, 'casualties': 2456.0, 'emissions_tonnes': 1228.06}",-0.020093214025426298,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71301.24460280314, 68597.63323586341)",566221,-1.0194284680741736,60.0,3600.0
34,340.0,"{'burnt_area_m2': 18693875.0, 'fire_cost_eur': 506384423.2, 'casualties': 12665.0, 'emissions_tonnes': 6836.97}",-0.0756722573993508,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72031.24460280314, 68342.63323586341)",502477,-1.0734266564805393,60.0,3600.0
35,350.0,"{'burnt_area_m2': 11732725.0, 'fire_cost_eur': 1357280.4, 'casualties': 4847.0, 'emissions_tonnes': 2423.72}",-0.040937340125351884,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71726.24460280128, 68437.63323586294)",245782,-1.039471832853903,60.0,3600.0
14,140.0,"{'burnt_area_m2': 682300.0, 'fire_cost_eur': 94197.6, 'casualties': 336.0, 'emissions_tonnes': 168.21}",0.9975222811239782,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69331.24460280128, 68187.63323586294)",569897,-0.0019475470281526963,60.0,3600.0
22,220.0,"{'burnt_area_m2': 957650.0, 'fire_cost_eur': 135094.4, 'casualties': 482.0, 'emissions_tonnes': 241.24}",0.9965038903923604,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70516.24460280314, 67977.6332358648)",417797,-0.0029625800012781367,60.0,3600.0
8,80.0,"{'burnt_area_m2': 409200.0, 'fire_cost_eur': 56420.0, 'casualties': 201.0, 'emissions_tonnes': 100.75}",0.9985146993207796,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69836.24460280128, 67682.63323586341)",159400,-0.0009287541319872306,60.0,3600.0
41,410.0,"{'burnt_area_m2': 2057525.0, 'fire_cost_eur': 204283272.8, 'casualties': 3051.0, 'emissions_tonnes': 1735.39}",0.9882234743111079,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70266.24460280314, 69837.63323586388)",30075,-0.010017366166770292,60.0,3600.0
63,630.0,"{'burnt_area_m2': 10144325.0, 'fire_cost_eur': 26463707.6, 'casualties': 4587.0, 'emissions_tonnes': 2318.84}",-0.03618372694587013,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71581.24460280128, 69572.63323586294)",305941,-1.0356877421515767,60.0,3600.0
10,100.0,"{'burnt_area_m2': 458350.0, 'fire_cost_eur': 63907.2, 'casualties': 228.0, 'emissions_tonnes': 114.12}",0.9983314971688464,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70041.24460280314, 68252.63323586248)",712288,-0.0010522464035651602,60.0,3600.0
61,610.0,"{'burnt_area_m2': 10014125.0, 'fire_cost_eur': 61447096.4, 'casualties': 4876.0, 'emissions_tonnes': 2521.36}",-0.036497949441158695,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70811.24460280128, 69447.63323586341)",280546,-1.034882017956796,60.0,3600.0
85,850.0,"{'burnt_area_m2': 22274100.0, 'fire_cost_eur': 956727432.2, 'casualties': 19508.0, 'emissions_tonnes': 26368.67}",-0.12902434817646635,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71376.24460280128, 70602.63323586388)",88855,-1.127188747448061,60.0,3600.0
82,820.0,"{'burnt_area_m2': 11068100.0, 'fire_cost_eur': 1342908.0, 'casualties': 4796.0, 'emissions_tonnes': 2398.05}",-0.03901741139066317,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71306.24460280314, 70272.63323586201)",329390,-1.0385784739729478,60.0,3600.0
15,150.0,"{'burnt_area_m2': 808175.0, 'fire_cost_eur': 110320.0, 'casualties': 394.0, 'emissions_tonnes': 197.0}",0.9970727725779567,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70351.24460280128, 67617.63323586341)",150631,-0.002151638102244613,60.0,3600.0
28,280.0,"{'burnt_area_m2': 14014700.0, 'fire_cost_eur': 1606332.0, 'casualties': 5736.0, 'emissions_tonnes': 2868.45}",-0.04880390271047941,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71856.24460280128, 68082.63323586294)",489454,-1.046186836364532,60.0,3600.0
27,270.0,"{'burnt_area_m2': 9112900.0, 'fire_cost_eur': 1054242.0, 'casualties': 3765.0, 'emissions_tonnes': 1882.58}",-0.031796711922969734,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71501.24460280128, 67907.63323586341)",382522,-1.0296376654374852,60.0,3600.0
38,380.0,"{'burnt_area_m2': 9435600.0, 'fire_cost_eur': 1104952.8, 'casualties': 3946.0, 'emissions_tonnes': 1973.13}",-0.033007928715742874,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71151.24460280314, 68692.63323586294)",191812,-1.0321385990798826,60.0,3600.0
51,510.0,"{'burnt_area_m2': 13657475.0, 'fire_cost_eur': 1591251.2, 'casualties': 5683.0, 'emissions_tonnes': 2841.52}",-0.047725619563762756,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71326.24460280128, 69037.63323586434)",638574,-1.0471998832602196,60.0,3600.0
11,110.0,"{'burnt_area_m2': 484300.0, 'fire_cost_eur': 68790.4, 'casualties': 245.0, 'emissions_tonnes': 122.84}",0.9982293181002974,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69541.24460280314, 68282.63323586341)",720824,-0.001314729264134007,60.0,3600.0
50,500.0,"{'burnt_area_m2': 15671475.0, 'fire_cost_eur': 1788045802.4, 'casualties': 24276.0, 'emissions_tonnes': 13924.29}",-0.09221188385846657,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72046.24460280314, 69092.63323586388)",605932,-1.0900767252378312,60.0,3600.0
28,280.0,"{'burnt_area_m2': 9604275.0, 'fire_cost_eur': 1108951.2, 'casualties': 3960.0, 'emissions_tonnes': 1980.27}",-0.033497259101634924,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71531.24460280314, 67932.63323586201)",405510,-1.0317739800858368,60.0,3600.0
11,110.0,"{'burnt_area_m2': 500950.0, 'fire_cost_eur': 70198.8, 'casualties': 250.0, 'emissions_tonnes': 125.36}",0.9981745414430574,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69781.24460280314, 67582.63323586434)",842627,-0.0011945176402887725,60.0,3600.0
13,130.0,"{'burnt_area_m2': 671625.0, 'fire_cost_eur': 92674.4, 'casualties': 330.0, 'emissions_tonnes': 165.49}",0.9975618339741137,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69761.24460280314, 68237.63323586388)",868282,-0.0016010064626943432,60.0,3600.0
18,180.0,"{'burnt_area_m2': 1491775.0, 'fire_cost_eur': 216578.8, 'casualties': 670.0, 'emissions_tonnes': 1723.27}",0.9920541679029695,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67311.24460280128, 68257.63323586388)",163660,-0.006774037612662487,60.0,3600.0
18,180.0,"{'burnt_area_m2': 1349750.0, 'fire_cost_eur': 202579.2, 'casualties': 618.0, 'emissions_tonnes': 1721.84}",0.992490980666237,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67186.24460280128, 68057.63323586434)",505220,-0.006607695294496674,60.0,3600.0
9,90.0,"{'burnt_area_m2': 267700.0, 'fire_cost_eur': 170789566.8, 'casualties': 1848.0, 'emissions_tonnes': 1095.15}",0.9954136724403003,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70536.24460280314, 70567.6332358648)",303674,-0.0033199796791576475,60.0,3600.0
24,240.0,"{'burnt_area_m2': 7470900.0, 'fire_cost_eur': 865552.8, 'casualties': 3091.0, 'emissions_tonnes': 1545.63}",-0.026075419229213415,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71541.24460280314, 67742.63323586341)",147708,-1.023967731633027,60.0,3600.0
58,580.0,"{'burnt_area_m2': 4153075.0, 'fire_cost_eur': 538636.0, 'casualties': 1923.0, 'emissions_tonnes': 961.85}",-0.01486153224306852,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71281.24460280314, 69227.63323586341)",587864,-1.0144578782040132,60.0,3600.0
77,770.0,"{'burnt_area_m2': 6542775.0, 'fire_cost_eur': 52081271.2, 'casualties': 3479.0, 'emissions_tonnes': 1818.26}",-0.024431708058876955,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70656.24460280314, 70222.63323586388)",934898,-1.0238102591914409,60.0,3600.0
62,620.0,"{'burnt_area_m2': 10971450.0, 'fire_cost_eur': 50805894.8, 'casualties': 5158.0, 'emissions_tonnes': 2628.95}",-0.03955777910384539,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70746.24460280128, 69382.63323586434)",860483,-1.0380362144070212,60.0,3600.0
17,170.0,"{'burnt_area_m2': 5774875.0, 'fire_cost_eur': 341004047.07, 'casualties': 5747.0, 'emissions_tonnes': 7897.12}",-0.03616811114862717,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68081.24460280128, 71182.63323586341)",794206,-1.0336564753290403,60.0,3600.0
78,780.0,"{'burnt_area_m2': 19680300.0, 'fire_cost_eur': 3478418477.0, 'casualties': 43632.0, 'emissions_tonnes': 41452.56}",-0.17402738668933915,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71996.24460280128, 70792.63323586388)",756353,-1.1732416547986833,60.0,3600.0
14,140.0,"{'burnt_area_m2': 942125.0, 'fire_cost_eur': 123827.2, 'casualties': 442.0, 'emissions_tonnes': 221.12}",0.9966182819841599,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67281.24460280128, 67982.63323586294)",245711,-0.002665857627789703,60.0,3600.0
24,240.0,"{'burnt_area_m2': 6167900.0, 'fire_cost_eur': 267791455.6, 'casualties': 5209.0, 'emissions_tonnes': 6733.72}",-0.03448884760448767,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67276.24460280128, 70212.63323586248)",646965,-1.0325362750971316,60.0,3600.0
87,870.0,"{'burnt_area_m2': 22463050.0, 'fire_cost_eur': 1714973010.62, 'casualties': 27078.0, 'emissions_tonnes': 30269.41}",-0.1442758881734516,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71426.24460280314, 70777.63323586434)",346393,-1.1427738445803888,60.0,3600.0
44,440.0,"{'burnt_area_m2': 11098575.0, 'fire_cost_eur': 1294862.8, 'casualties': 4624.0, 'emissions_tonnes': 2312.26}",-0.038794415607141475,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72071.24460280314, 68932.63323586294)",63,-1.0369870880439245,60.0,3600.0
55,550.0,"{'burnt_area_m2': 7891025.0, 'fire_cost_eur': 955488.8, 'casualties': 3412.0, 'emissions_tonnes': 1706.23}",-0.027804843014912706,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70801.24460280314, 69062.63323586294)",524579,-1.0268647900038625,60.0,3600.0
62,620.0,"{'burnt_area_m2': 10377975.0, 'fire_cost_eur': 128735738.0, 'casualties': 5688.0, 'emissions_tonnes': 2971.68}",-0.0391215816633097,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71736.24460280128, 69932.63323586388)",362330,-1.0387053855413715,60.0,3600.0
26,260.0,"{'burnt_area_m2': 13820575.0, 'fire_cost_eur': 1583747.2, 'casualties': 5656.0, 'emissions_tonnes': 2828.12}",-0.048126298829268443,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72126.24460280128, 68242.63323586294)",345475,-1.045121967190642,60.0,3600.0
14,140.0,"{'burnt_area_m2': 5099000.0, 'fire_cost_eur': 330929928.0, 'casualties': 5360.0, 'emissions_tonnes': 7983.0}",-0.034136589990147126,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67366.24460280314, 70837.63323586341)",897383,-1.0319332826634682,60.0,3600.0
76,760.0,"{'burnt_area_m2': 10657275.0, 'fire_cost_eur': 1287543.6, 'casualties': 4598.0, 'emissions_tonnes': 2299.18}",-0.037533723081853765,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71946.24460280314, 70172.63323586434)",541767,-1.036862818789713,60.0,3600.0
27,270.0,"{'burnt_area_m2': 6478700.0, 'fire_cost_eur': 321852532.4, 'casualties': 5875.0, 'emissions_tonnes': 8354.95}",-0.039058305600311205,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67491.24460280314, 70207.63323586294)",961554,-1.0348907385599455,60.0,3600.0
30,300.0,"{'burnt_area_m2': 6677525.0, 'fire_cost_eur': 784851.2, 'casualties': 2803.0, 'emissions_tonnes': 1401.52}",-0.023378044212845617,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71196.24460280128, 67842.63323586341)",504267,-1.0218779488174516,60.0,3600.0
19,190.0,"{'burnt_area_m2': 4305425.0, 'fire_cost_eur': 2260256.0, 'casualties': 1826.0, 'emissions_tonnes': 1094.97}",-0.015455705964648403,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67716.24460280314, 71342.63323586341)",507819,-1.0143251965819593,60.0,3600.0
20,200.0,"{'burnt_area_m2': 4863250.0, 'fire_cost_eur': 323922059.6, 'casualties': 5221.0, 'emissions_tonnes': 8466.26}",-0.034283675367574706,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67871.24460280314, 70637.63323586388)",335970,-1.0322520781929816,60.0,3600.0
20,200.0,"{'burnt_area_m2': 1408450.0, 'fire_cost_eur': 185194.8, 'casualties': 661.0, 'emissions_tonnes': 330.71}",0.9949439720717982,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68726.24460280314, 67737.63323586341)",824644,-0.004256344393839706,60.0,3600.0
60,600.0,"{'burnt_area_m2': 7676525.0, 'fire_cost_eur': 932548.4, 'casualties': 3330.0, 'emissions_tonnes': 1665.27}",-0.02706831641028462,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71516.24460280314, 69527.63323586388)",854275,-1.0266230830852052,60.0,3600.0
