total_decision_steps,total_minutes,final_metrics,moe_cumulative_reward,propagation_factor,scenario,scenario_name,scenario_path,ignition_pos,sim_seed,delta_moe_total,fire_detection_delay_minutes,response_time_seconds
61,610.0,"{'burnt_area_m2': 13044225.0, 'fire_cost_eur': 1539017.2, 'casualties': 5496.0, 'emissions_tonnes': 2748.25}",-0.045704862576296024,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71151.24460280314, 69452.63323586341)",639680,-1.0449117194017985,60.0,3600.0
13,130.0,"{'burnt_area_m2': 851800.0, 'fire_cost_eur': 112859.6, 'casualties': 403.0, 'emissions_tonnes': 201.53}",0.9969366186159162,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69376.24460280314, 67487.63323586341)",167873,-0.0025495294993528317,60.0,3600.0
77,770.0,"{'burnt_area_m2': 16946850.0, 'fire_cost_eur': 594484818.8, 'casualties': 13011.0, 'emissions_tonnes': 7124.28}",-0.07181682150310087,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70946.24460280128, 70242.63323586341)",474249,-1.0704293145396575,60.0,3600.0
80,800.0,"{'burnt_area_m2': 10661900.0, 'fire_cost_eur': 36543275.2, 'casualties': 4971.0, 'emissions_tonnes': 2520.92}",-0.03832584687562024,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70766.24460280314, 70552.63323586294)",905468,-1.0378210792305285,60.0,3600.0
34,340.0,"{'burnt_area_m2': 12692175.0, 'fire_cost_eur': 1465598.4, 'casualties': 5234.0, 'emissions_tonnes': 2617.14}",-0.044268096406029134,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71021.24460280314, 68032.63323586341)",308220,-1.0437733836060827,60.0,3600.0
22,220.0,"{'burnt_area_m2': 5090525.0, 'fire_cost_eur': 596792.0, 'casualties': 2131.0, 'emissions_tonnes': 1065.7}",-0.017811886882797334,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71936.24460280314, 67442.63323586388)",876216,-1.0170337228938524,60.0,3600.0
57,570.0,"{'burnt_area_m2': 8812525.0, 'fire_cost_eur': 9557753.2, 'casualties': 3862.0, 'emissions_tonnes': 1939.85}",-0.031171390064684945,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71271.24460280314, 69247.63323586294)",503019,-1.0307796892276797,60.0,3600.0
30,300.0,"{'burnt_area_m2': 2959475.0, 'fire_cost_eur': 374871.2, 'casualties': 1324.0, 'emissions_tonnes': 860.74}",0.9891142893307197,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68341.24460280128, 67447.63323586388)",491220,-0.009613842370842729,60.0,3600.0
86,860.0,"{'burnt_area_m2': 12787025.0, 'fire_cost_eur': 4540106.4, 'casualties': 5530.0, 'emissions_tonnes': 2768.19}",-0.045067506065937346,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71151.24460280314, 71057.63323586341)",727968,-1.044047125745686,60.0,3600.0
51,510.0,"{'burnt_area_m2': 4293575.0, 'fire_cost_eur': 546966.0, 'casualties': 1953.0, 'emissions_tonnes': 976.73}",0.984698567174276,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70461.24460280128, 69142.6332358648)",373821,-0.014493711536043064,60.0,3600.0
12,120.0,"{'burnt_area_m2': 564050.0, 'fire_cost_eur': 78820.0, 'casualties': 281.0, 'emissions_tonnes': 140.75}",0.997945777089956,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70326.24460280128, 69087.63323586434)",403216,-0.0015640832208998479,60.0,3600.0
70,700.0,"{'burnt_area_m2': 13715050.0, 'fire_cost_eur': 1874282.8, 'casualties': 5803.0, 'emissions_tonnes': 2902.01}",-0.04809963105670212,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70101.24460280128, 69392.63323586388)",375713,-1.0473381690498718,60.0,3600.0
13,130.0,"{'burnt_area_m2': 712625.0, 'fire_cost_eur': 96994.8, 'casualties': 346.0, 'emissions_tonnes': 173.21}",0.9974209888101615,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70236.24460280128, 69132.63323586294)",706005,-0.0020533627209267102,60.0,3600.0
31,310.0,"{'burnt_area_m2': 2911225.0, 'fire_cost_eur': 366956.8, 'casualties': 1310.0, 'emissions_tonnes': 655.28}",0.989650140852328,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68556.24460280128, 68202.63323586388)",718703,-0.009212026315772226,60.0,3600.0
12,120.0,"{'burnt_area_m2': 778500.0, 'fire_cost_eur': 102533.2, 'casualties': 366.0, 'emissions_tonnes': 183.09}",0.997204257941282,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71706.24460280128, 70682.63323586341)",513818,-0.0018930962932596218,60.0,3600.0
84,840.0,"{'burnt_area_m2': 10336775.0, 'fire_cost_eur': 1260753.2, 'casualties': 4502.0, 'emissions_tonnes': 2251.35}",-0.03648081106814871,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71481.24460280128, 70512.63323586294)",397379,-1.0352456357091948,60.0,3600.0
4,40.0,"{'burnt_area_m2': 15300.0, 'fire_cost_eur': 128253872.4, 'casualties': 1296.0, 'emissions_tonnes': 776.41}",0.9972309592450281,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70271.24460280314, 69967.6332358648)",596842,-0.0021120567304965254,60.0,3600.0
13,130.0,"{'burnt_area_m2': 903600.0, 'fire_cost_eur': 119156.8, 'casualties': 425.0, 'emissions_tonnes': 212.78}",0.9967543329477283,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69176.24460280128, 67467.63323586388)",634503,-0.002584523312011644,60.0,3600.0
11,110.0,"{'burnt_area_m2': 546500.0, 'fire_cost_eur': 74578.0, 'casualties': 266.0, 'emissions_tonnes': 133.18}",0.9980209878055646,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70441.24460280128, 68507.63323586388)",234597,-0.0014869930908602003,60.0,3600.0
20,200.0,"{'burnt_area_m2': 1606000.0, 'fire_cost_eur': 206516.8, 'casualties': 737.0, 'emissions_tonnes': 368.78}",0.9942645859889051,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67691.24460280128, 68227.63323586388)",563379,-0.004776622985629864,60.0,3600.0
27,270.0,"{'burnt_area_m2': 8804250.0, 'fire_cost_eur': 2318629497.22, 'casualties': 26672.0, 'emissions_tonnes': 22867.89}",-0.09304845773638903,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68136.24460280314, 71617.63323586388)",514183,-1.091855262733829,60.0,3600.0
37,370.0,"{'burnt_area_m2': 7599600.0, 'fire_cost_eur': 898007.6, 'casualties': 3207.0, 'emissions_tonnes': 1603.59}",-0.026636627479688868,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72001.24460280128, 68512.6332358648)",301776,-1.0260980358575242,60.0,3600.0
18,180.0,"{'burnt_area_m2': 7756725.0, 'fire_cost_eur': 1992257185.1, 'casualties': 22962.0, 'emissions_tonnes': 20831.06}",-0.08276746125735246,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68396.24460280314, 70932.63323586341)",306919,-1.0792562905224683,60.0,3600.0
28,280.0,"{'burnt_area_m2': 10527375.0, 'fire_cost_eur': 1214102.4, 'casualties': 4336.0, 'emissions_tonnes': 2168.04}",-0.036708075033486054,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71766.24460280314, 68202.63323586388)",562293,-1.034529683113503,60.0,3600.0
28,280.0,"{'burnt_area_m2': 7512850.0, 'fire_cost_eur': 876618.4, 'casualties': 3130.0, 'emissions_tonnes': 1565.39}",-0.026260991384806975,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71251.24460280128, 67742.63323586341)",889056,-1.0251433061281454,60.0,3600.0
8,80.0,"{'burnt_area_m2': 299650.0, 'fire_cost_eur': 42677.6, 'casualties': 152.0, 'emissions_tonnes': 76.21}",0.9989036948486878,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70226.24460280128, 68782.63323586341)",280281,-0.0006518358641859345,60.0,3600.0
13,130.0,"{'burnt_area_m2': 1038275.0, 'fire_cost_eur': 133873.6, 'casualties': 478.0, 'emissions_tonnes': 239.06}",0.9962895643963195,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69011.24460280314, 67692.63323586388)",778343,-0.002473762849271921,60.0,3600.0
14,140.0,"{'burnt_area_m2': 894950.0, 'fire_cost_eur': 118283.2, 'casualties': 422.0, 'emissions_tonnes': 211.22}",0.9967836038408887,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68936.24460280128, 68077.63323586388)",373382,-0.002486947094938241,60.0,3600.0
69,690.0,"{'burnt_area_m2': 18016125.0, 'fire_cost_eur': 930622602.02, 'casualties': 16842.0, 'emissions_tonnes': 10440.49}",-0.08470866160886559,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72106.24460280128, 69887.63323586434)",923471,-1.0840152790126991,60.0,3600.0
44,440.0,"{'burnt_area_m2': 10058950.0, 'fire_cost_eur': 1179376.8, 'casualties': 4212.0, 'emissions_tonnes': 2106.03}",-0.03519783568393242,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70926.24460280314, 68752.63323586434)",517823,-1.034098468832065,60.0,3600.0
16,160.0,"{'burnt_area_m2': 1234425.0, 'fire_cost_eur': 159695.2, 'casualties': 570.0, 'emissions_tonnes': 285.17}",0.9955853734300408,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68741.24460280314, 68122.63323586294)",722666,-0.003274757705759135,60.0,3600.0
24,240.0,"{'burnt_area_m2': 1574375.0, 'fire_cost_eur': 207499.6, 'casualties': 741.0, 'emissions_tonnes': 370.54}",0.9943449044873731,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68951.24460280128, 67632.63323586388)",729862,-0.0048543156531799525,60.0,3600.0
9,90.0,"{'burnt_area_m2': 311625.0, 'fire_cost_eur': 46474.4, 'casualties': 165.0, 'emissions_tonnes': 82.99}",0.9988469942874687,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70291.24460280314, 68027.63323586341)",195801,-0.0008147876317555758,60.0,3600.0
69,690.0,"{'burnt_area_m2': 12117775.0, 'fire_cost_eur': 52690977.2, 'casualties': 5657.0, 'emissions_tonnes': 2901.47}",-0.043649016879452884,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70876.24460280314, 69812.63323586434)",81865,-1.0423610730703774,60.0,3600.0
11,110.0,"{'burnt_area_m2': 579075.0, 'fire_cost_eur': 79503.2, 'casualties': 283.0, 'emissions_tonnes': 141.97}",0.9979004487348883,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69986.24460280128, 68612.63323586388)",731276,-0.0014614244657233932,60.0,3600.0
65,650.0,"{'burnt_area_m2': 11597100.0, 'fire_cost_eur': 27630800.4, 'casualties': 5193.0, 'emissions_tonnes': 2623.22}",-0.041266989903676055,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70566.24460280128, 69332.63323586341)",236946,-1.0400983092374418,60.0,3600.0
14,140.0,"{'burnt_area_m2': 910825.0, 'fire_cost_eur': 120545.6, 'casualties': 430.0, 'emissions_tonnes': 215.26}",0.9967255624215577,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69476.24460280128, 67872.63323586201)",468165,-0.0026591896413074023,60.0,3600.0
9,90.0,"{'burnt_area_m2': 333500.0, 'fire_cost_eur': 48314.0, 'casualties': 172.0, 'emissions_tonnes': 86.28}",0.9987747085109928,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70251.24460280314, 68817.63323586341)",452020,-0.0008121901338099535,60.0,3600.0
54,540.0,"{'burnt_area_m2': 9715675.0, 'fire_cost_eur': 1155375.2, 'casualties': 4126.0, 'emissions_tonnes': 2063.17}",-0.03410007100111456,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71811.24460280314, 69317.63323586341)",999648,-1.0325795147947439,60.0,3600.0
12,120.0,"{'burnt_area_m2': 500150.0, 'fire_cost_eur': 164820506.8, 'casualties': 1899.0, 'emissions_tonnes': 1114.4}",0.9947027945905376,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70111.24460280128, 69742.63323586388)",393970,-0.0038317867712500675,60.0,3600.0
24,240.0,"{'burnt_area_m2': 5093450.0, 'fire_cost_eur': 83885346.15, 'casualties': 2963.0, 'emissions_tonnes': 3420.64}",-0.02310871214291421,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67956.24460280128, 71617.63323586388)",433422,-1.0220962129601125,60.0,3600.0
68,680.0,"{'burnt_area_m2': 13071475.0, 'fire_cost_eur': 12300530.8, 'casualties': 5645.0, 'emissions_tonnes': 2833.31}",-0.04608012806702799,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70541.24460280314, 69502.63323586388)",759049,-1.0452805820991422,60.0,3600.0
9,90.0,"{'burnt_area_m2': 362925.0, 'fire_cost_eur': 51503.2, 'casualties': 183.0, 'emissions_tonnes': 91.97}",0.9986737438696266,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69916.24460280314, 67697.63323586388)",890577,-0.0008855959160961602,60.0,3600.0
85,850.0,"{'burnt_area_m2': 13707325.0, 'fire_cost_eur': 28142290.0, 'casualties': 6128.0, 'emissions_tonnes': 3115.23}",-0.0487897884413816,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71111.24460280128, 70797.63323586294)",285916,-1.0475535167573427,60.0,3600.0
9,90.0,"{'burnt_area_m2': 427475.0, 'fire_cost_eur': 59413.2, 'casualties': 212.0, 'emissions_tonnes': 106.09}",0.9984450774251189,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70466.24460280128, 68317.63323586341)",74023,-0.0009979749572782692,60.0,3600.0
41,410.0,"{'burnt_area_m2': 9296850.0, 'fire_cost_eur': 1091938.4, 'casualties': 3899.0, 'emissions_tonnes': 1949.89}",-0.03254274294409343,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71231.24460280128, 68692.63323586294)",524287,-1.0320636167497836,60.0,3600.0
17,170.0,"{'burnt_area_m2': 1095375.0, 'fire_cost_eur': 144970.0, 'casualties': 517.0, 'emissions_tonnes': 258.88}",0.9960621974694943,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70436.24460280128, 68732.6332358648)",380419,-0.0031137612776866996,60.0,3600.0
74,740.0,"{'burnt_area_m2': 10842600.0, 'fire_cost_eur': 142556938.0, 'casualties': 6078.0, 'emissions_tonnes': 3207.66}",-0.04119250538332031,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70536.24460280314, 69917.63323586434)",524726,-1.0402209107881801,60.0,3600.0
14,140.0,"{'burnt_area_m2': 910000.0, 'fire_cost_eur': 121013.2, 'casualties': 432.0, 'emissions_tonnes': 216.09}",0.9967245836035487,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70506.24460280314, 67572.63323586388)",376477,-0.0023154602626634935,60.0,3600.0
19,190.0,"{'burnt_area_m2': 4744075.0, 'fire_cost_eur': 153152084.15, 'casualties': 3467.0, 'emissions_tonnes': 7083.93}",-0.0296372083212183,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68186.24460280128, 70782.63323586341)",595165,-1.0280252563320311,60.0,3600.0
69,690.0,"{'burnt_area_m2': 13564200.0, 'fire_cost_eur': 225101230.4, 'casualties': 7953.0, 'emissions_tonnes': 4200.34}",-0.05224180108403065,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71141.24460280314, 69617.63323586341)",729759,-1.0506067305148834,60.0,3600.0
26,260.0,"{'burnt_area_m2': 7275025.0, 'fire_cost_eur': 847512.4, 'casualties': 3026.0, 'emissions_tonnes': 1513.41}",-0.02542095740235928,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71151.24460280314, 67777.6332358648)",702211,-1.0241051414984654,60.0,3600.0
21,210.0,"{'burnt_area_m2': 3940175.0, 'fire_cost_eur': 971333.6, 'casualties': 1676.0, 'emissions_tonnes': 1002.72}",-0.01414840113450555,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67826.24460280128, 71432.63323586294)",180582,-1.0130117334109285,60.0,3600.0
46,460.0,"{'burnt_area_m2': 2255575.0, 'fire_cost_eur': 309223.6, 'casualties': 1104.0, 'emissions_tonnes': 552.19}",0.9918220969945732,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71626.24460280128, 70137.63323586294)",247800,-0.007775902979695215,60.0,3600.0
20,200.0,"{'burnt_area_m2': 5470025.0, 'fire_cost_eur': 866516986.3, 'casualties': 10851.0, 'emissions_tonnes': 13621.4}",-0.05117575979316413,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68376.24460280314, 70802.63323586341)",38342,-1.0487105017423393,60.0,3600.0
28,280.0,"{'burnt_area_m2': 12136500.0, 'fire_cost_eur': 1393733.6, 'casualties': 4977.0, 'emissions_tonnes': 2488.81}",-0.0422805855824514,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71881.24460280128, 68267.63323586388)",436155,-1.0394747480707829,60.0,3600.0
10,100.0,"{'burnt_area_m2': 585900.0, 'fire_cost_eur': 78909.6, 'casualties': 281.0, 'emissions_tonnes': 140.91}",0.997885358801715,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69641.24460280314, 67647.63323586341)",144069,-0.0013948839027543292,60.0,3600.0
47,470.0,"{'burnt_area_m2': 2167625.0, 'fire_cost_eur': 304124.8, 'casualties': 1086.0, 'emissions_tonnes': 543.08}",0.9920964260293657,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70456.24460280128, 69577.63323586341)",325260,-0.007497345262433064,60.0,3600.0
12,120.0,"{'burnt_area_m2': 711500.0, 'fire_cost_eur': 95886.0, 'casualties': 342.0, 'emissions_tonnes': 171.22}",0.9974312099020981,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69701.24460280128, 68312.63323586341)",590776,-0.0017166322977639759,60.0,3600.0
36,360.0,"{'burnt_area_m2': 6175850.0, 'fire_cost_eur': 737786.0, 'casualties': 2634.0, 'emissions_tonnes': 1317.48}",-0.021696841667040223,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71206.24460280128, 68217.63323586294)",316250,-1.0209381109472255,60.0,3600.0
19,190.0,"{'burnt_area_m2': 5752150.0, 'fire_cost_eur': 801803004.2, 'casualties': 10314.0, 'emissions_tonnes': 13537.43}",-0.05125980556962073,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67591.24460280314, 70467.63323586341)",585299,-1.0463184468755506,60.0,3600.0
18,180.0,"{'burnt_area_m2': 1544325.0, 'fire_cost_eur': 197248.8, 'casualties': 704.0, 'emissions_tonnes': 352.23}",0.9944933073806054,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68946.24460280128, 67692.63323586388)",396944,-0.004320683499568934,60.0,3600.0
13,130.0,"{'burnt_area_m2': 823800.0, 'fire_cost_eur': 110544.0, 'casualties': 394.0, 'emissions_tonnes': 197.4}",0.9970290229946932,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68731.24460280314, 68392.63323586294)",588084,-0.0024159088021350472,60.0,3600.0
82,820.0,"{'burnt_area_m2': 15545200.0, 'fire_cost_eur': 158764969.82, 'casualties': 8606.0, 'emissions_tonnes': 10694.8}",-0.07052213288787934,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71661.24460280314, 70612.6332358648)",340113,-1.0694905322109372,60.0,3600.0
18,180.0,"{'burnt_area_m2': 4860975.0, 'fire_cost_eur': 89870582.67, 'casualties': 2897.0, 'emissions_tonnes': 4380.93}",-0.024251446828918,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67936.24460280128, 71247.63323586341)",916729,-1.0222732527810612,60.0,3600.0
14,140.0,"{'burnt_area_m2': 693075.0, 'fire_cost_eur': 96532.8, 'casualties': 344.0, 'emissions_tonnes': 172.38}",0.9974780229746469,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69401.24460280314, 68037.63323586388)",135773,-0.002086641818630386,60.0,3600.0
27,270.0,"{'burnt_area_m2': 6179500.0, 'fire_cost_eur': 725390.4, 'casualties': 2590.0, 'emissions_tonnes': 1295.34}",-0.0216280208185613,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71171.24460280314, 67742.63323586341)",173924,-1.0205501232681242,60.0,3600.0
8,80.0,"{'burnt_area_m2': 375025.0, 'fire_cost_eur': 51595.6, 'casualties': 184.0, 'emissions_tonnes': 92.14}",0.9986392972273311,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70351.24460280128, 68472.63323586341)",445454,-0.0008980531593665297,60.0,3600.0
34,340.0,"{'burnt_area_m2': 10157325.0, 'fire_cost_eur': 1180328.8, 'casualties': 4215.0, 'emissions_tonnes': 2107.73}",-0.03547422329461125,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71641.24460280314, 68457.63323586294)",412718,-1.0342285042944304,60.0,3600.0
